qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,82.366,1327,168,28,349,1669,1397,2663,0,1094
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,82.229,1328,172,26,295,1617,1403,2671,0,1086
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,82.257,1285,174,21,343,1624,1421,2654,0,1061
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,84.725,1054,136,9,1160,2202,351,1390,0,1031
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,85.63,1016,107,10,1190,2202,351,1330,0,1031
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,87.855,881,80,3,1220,2097,351,1207,0,1009
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,85.52,884,95,13,1310,2187,351,1207,0,893
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,81.04,1192,164,27,290,1474,1518,2654,0,893
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,86.634,823,83,4,1280,2099,351,1149,0,885
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,85.885,836,91,6,1370,2202,351,1162,0,865
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,85.029,855,97,8,1340,2189,351,1179,0,841
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,80.397,1158,173,20,290,1444,1548,2654,0,832
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,84.962,798,93,3,1400,2194,351,1124,0,784
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,84.564,745,88,4,1461,2202,352,1072,0,713
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,80.346,982,145,21,379,1354,1715,2654,0,701
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,79.781,1004,151,20,349,1347,1715,2671,0,682
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,79.552,983,145,27,342,1317,1738,2671,0,651
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/111565,84.334,683,86,5,1520,2202,351,1012,0,649
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.929,1904,232,20,208,2097,275,2118,0,1753
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.377,1925,244,26,290,2202,639,2499,0,1712
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.099,1994,226,36,303,2253,775,2700,0,1712
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.955,1876,203,37,290,2097,411,2256,0,1707
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.095,1773,212,25,342,2099,373,2090,0,1648
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.79,1752,210,28,380,2099,351,2060,0,1594
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.302,1955,231,39,290,2202,852,2733,0,1587
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.06,1593,180,21,625,2187,386,1950,0,1570
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.371,1774,205,33,454,2202,365,2073,0,1559
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.569,1876,214,43,295,2144,947,2735,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.615,1612,186,29,623,2202,354,1935,0,1546
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,81.923,1914,252,22,295,2202,704,2529,0,1531
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.407,1836,223,36,290,2121,1002,2741,0,1509
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.898,1652,190,24,470,2097,351,1950,0,1507
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.353,1585,190,18,530,2099,351,1892,0,1500
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.032,1870,236,35,342,2202,601,2379,0,1500
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,86.373,1409,134,9,710,2097,351,1722,0,1485
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.214,1680,205,26,290,1967,1032,2636,0,1469
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.939,1401,145,10,670,2067,371,1722,0,1448
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.262,1742,208,37,290,2026,1092,2737,0,1411
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.298,1408,151,21,800,2202,351,1707,0,1402
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.137,1613,191,30,349,1954,1199,2737,0,1397
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,83.166,1598,184,27,379,1967,1199,2720,0,1382
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.229,1354,163,12,860,2202,351,1678,0,1358
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.477,1322,159,8,890,2202,351,1648,0,1347
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.243,1605,208,33,295,1894,1205,2737,0,1314
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.502,1583,194,33,290,1864,1230,2737,0,1312
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.413,1282,144,15,950,2202,351,1618,0,1291
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,87.63,1059,109,5,1100,2149,351,1396,0,1210
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.887,1244,131,15,980,2202,351,1558,0,1203
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.284,1196,125,15,1010,2202,351,1498,0,1186
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.416,1399,185,21,379,1774,1397,2737,0,1164
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,82.123,1404,180,32,349,1744,1397,2737,0,1136
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,86.583,1036,114,6,1075,2099,356,1377,0,1120
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.97,1062,128,5,1135,2187,356,1405,0,1116
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,81.831,1398,183,33,295,1684,1403,2737,0,1109
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,81.686,1376,189,26,343,1714,1421,2737,0,1086
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.725,1054,136,9,1160,2202,351,1390,0,1031
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.63,1016,107,10,1190,2202,351,1330,0,1031
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,87.855,881,80,3,1220,2097,351,1207,0,1009
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,79.837,1349,189,34,290,1594,1428,2737,0,907
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,80.374,1284,179,35,290,1564,1518,2737,0,907
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.52,884,95,13,1310,2187,351,1207,0,893
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,86.634,823,83,4,1280,2099,351,1149,0,885
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.885,836,91,6,1370,2202,351,1162,0,865
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,80.161,1240,171,39,290,1504,1548,2737,0,857
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,85.029,855,97,8,1340,2189,351,1179,0,841
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.962,798,93,3,1400,2194,351,1124,0,784
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,79.721,1075,158,28,379,1444,1714,2737,0,723
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,79.609,1074,161,26,349,1414,1714,2737,0,717
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.564,745,88,4,1461,2202,352,1072,0,713
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,79.278,1052,158,30,342,1384,1737,2737,0,680
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,84.334,683,86,5,1520,2202,351,1012,0,649
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/80397,78.351,1067,175,31,295,1354,1720,2737,0,640
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.367,1972,213,49,208,2097,276,2214,0,1718
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.436,1956,215,44,208,2099,276,2186,0,1716
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.436,1956,215,44,208,2099,276,2186,0,1716
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.436,1956,215,44,208,2099,276,2186,0,1716
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.419,1954,219,39,208,2099,276,2186,0,1716
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.384,1956,216,42,208,2099,276,2186,0,1711
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.44,2016,241,40,208,2202,276,2199,0,1657
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.44,2016,241,42,208,2202,276,2199,0,1657
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.44,2016,241,40,208,2202,276,2199,0,1657
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.872,2041,241,53,290,2253,671,2659,0,1600
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.141,1943,253,44,290,2202,610,2488,0,1580
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.086,1937,255,40,295,2202,585,2458,0,1570
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.562,1746,210,34,380,2099,352,2046,0,1563
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.915,1691,187,36,454,2099,366,2016,0,1537
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.753,1951,235,48,290,2202,826,2693,0,1519
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.648,1775,215,35,342,2097,374,2074,0,1485
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,85.066,1520,156,29,623,2099,355,1846,0,1483
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.327,1944,255,47,290,2202,472,2338,0,1480
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.038,1865,218,49,290,2121,921,2701,0,1480
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.231,1829,217,38,290,2099,796,2535,0,1478
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.487,1923,235,47,290,2176,860,2697,0,1467
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.194,1569,176,30,560,2099,352,1877,0,1458
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,86.02,1402,134,17,710,2097,352,1705,0,1447
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.42,1752,215,36,470,2202,352,2029,0,1443
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,85.552,1405,135,21,680,2067,352,1705,0,1408
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.231,1694,209,34,290,1954,982,2612,0,1376
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.615,1404,150,24,800,2187,352,1705,0,1336
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,85.169,1335,136,21,882,2202,404,1690,0,1312
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.419,1706,211,40,295,1967,1047,2679,0,1297
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.179,1588,202,31,349,1924,1179,2697,0,1290
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,82.183,1594,191,40,379,1954,1179,2697,0,1284
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.686,1306,149,20,920,2202,352,1629,0,1256
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.929,1274,145,19,950,2202,352,1599,0,1245
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.715,1586,201,43,295,1864,1185,2697,0,1240
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.832,1336,166,18,890,2202,352,1660,0,1225
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.069,1553,191,55,290,1804,1210,2697,0,1144
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.944,1169,115,21,1040,2195,352,1472,0,1127
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.779,1233,145,22,1010,2202,352,1569,0,1118
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.858,1378,180,32,379,1744,1378,2697,0,1096
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,86.17,1034,111,13,1135,2149,357,1377,0,1088
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.073,1379,189,35,349,1714,1378,2697,0,1035
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.909,1047,127,13,1160,2187,352,1386,0,1029
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,81.315,1338,179,36,342,1667,1401,2679,0,1020
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,80.652,1380,181,47,295,1654,1384,2697,0,990
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.429,1034,126,14,1190,2202,352,1371,0,985
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.639,996,104,21,1220,2202,352,1311,0,946
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,79.863,1311,176,48,290,1564,1439,2697,0,878
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,83.54,966,103,23,1280,2226,352,1280,0,852
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,85.246,854,86,19,1310,2149,352,1179,0,843
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.953,844,93,12,1370,2202,352,1172,0,824
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.107,862,97,15,1340,2187,352,1187,0,797
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,79.247,1195,167,43,295,1457,1534,2679,0,758
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.184,803,89,15,1400,2189,352,1129,0,745
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.791,743,85,11,1461,2195,353,1075,0,721
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/83644,84.226,691,81,11,1520,2202,352,1022,0,647
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.779,2044,231,42,208,2202,275,2246,0,1712
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.794,1976,235,37,290,2253,792,2674,0,1668
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.803,1948,248,27,290,2202,609,2504,0,1661
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,84.018,1777,211,28,342,2099,373,2095,0,1640
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,83.306,1863,218,38,290,2099,411,2233,0,1631
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,83.893,1757,204,30,380,2099,351,2065,0,1604
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.103,1950,258,35,290,2202,639,2534,0,1583
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,83.531,1773,209,32,454,2202,365,2078,0,1580
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,83.784,1739,207,30,379,2097,578,2261,0,1580
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,84.396,1647,196,24,560,2187,351,1955,0,1561
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.282,1902,238,32,342,2187,601,2459,0,1554
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.391,1874,243,32,349,2202,578,2384,0,1552
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.254,1553,176,18,530,2069,351,1863,0,1550
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.92,1958,237,37,290,2202,822,2707,0,1546
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.034,1937,221,45,290,2176,852,2711,0,1531
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,84.146,1640,187,24,470,2099,351,1927,0,1520
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,86.098,1453,141,18,623,2067,354,1753,0,1507
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.48,1960,251,40,290,2202,669,2563,0,1506
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,86.335,1427,132,16,710,2097,351,1753,0,1496
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.046,1877,219,37,290,2121,912,2715,0,1491
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,86.248,1418,142,9,774,2187,385,1753,0,1489
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,86.432,1393,138,11,710,2099,351,1695,0,1478
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,83.118,1706,193,39,290,1967,972,2610,0,1467
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.625,1883,233,39,290,2144,912,2709,0,1456
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.625,1883,233,39,290,2144,912,2709,0,1456
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,86.179,1353,152,11,860,2202,351,1678,0,1430
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.905,1673,201,37,290,1954,1032,2627,0,1426
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.511,1408,149,15,800,2202,351,1708,0,1419
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.703,1322,156,7,890,2202,351,1648,0,1363
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.593,1695,207,39,290,1954,1092,2711,0,1304
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.186,1555,196,28,349,1894,1229,2711,0,1262
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,82.04,1559,191,35,379,1924,1229,2711,0,1245
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.562,1219,125,14,980,2195,351,1521,0,1229
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,84.358,1285,152,18,950,2202,351,1618,0,1214
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,86.993,1084,119,6,1075,2149,356,1426,0,1201
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.536,1549,205,35,295,1834,1235,2711,0,1201
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,86.509,1097,127,6,1100,2187,351,1435,0,1186
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.217,1528,198,35,290,1804,1260,2711,0,1149
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.434,1071,117,12,1135,2202,356,1390,0,1077
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.622,1344,180,27,379,1714,1427,2711,0,1051
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.277,1046,115,12,1160,2202,351,1360,0,1042
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,87.486,911,87,5,1190,2097,351,1237,0,1026
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,81.306,1348,177,37,349,1684,1427,2711,0,1024
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.251,1017,103,16,1220,2226,351,1330,0,1003
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,80.967,1324,179,35,342,1654,1450,2711,0,981
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,80.655,1344,181,38,295,1624,1433,2711,0,968
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.088,912,107,7,1280,2187,351,1237,0,904
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.428,899,98,14,1310,2202,351,1222,0,904
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.885,836,91,7,1370,2202,351,1162,0,865
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,79.493,1302,192,31,290,1564,1458,2711,0,856
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,79.781,1276,175,41,290,1534,1488,2711,0,850
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,84.912,855,98,9,1340,2189,351,1179,0,835
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,84.837,798,94,4,1400,2194,351,1124,0,778
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,79.114,1197,175,39,290,1474,1578,2711,0,756
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,85.101,745,84,7,1461,2202,352,1072,0,736
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/90309,84.48,683,85,4,1520,2202,351,1012,0,654
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,83.731,1887,207,39,281,2097,53,1909,0,1692
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,82.847,1988,239,31,290,2253,443,2352,0,1688
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,83.143,1928,244,29,290,2202,290,2151,0,1685
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,83.485,1871,215,38,281,2099,53,1881,0,1657
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,83.271,1871,219,33,281,2099,53,1881,0,1635
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,83.002,1859,224,36,380,2202,62,1864,0,1598
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,82.295,1926,254,28,295,2187,235,2106,0,1587
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,83.974,1691,195,27,443,2099,65,1713,0,1552
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.96,1929,254,34,281,2202,53,1894,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.96,1929,254,36,281,2202,53,1894,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.96,1929,254,37,281,2202,53,1894,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.96,1929,254,34,281,2202,53,1894,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.96,1929,254,34,281,2202,53,1894,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.96,1929,254,37,281,2202,53,1894,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.944,1955,237,40,290,2202,505,2385,0,1548
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,82.393,1897,218,40,290,2144,565,2387,0,1546
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,84.904,1570,177,22,650,2187,62,1603,0,1531
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,83.295,1730,197,34,500,2202,62,1726,0,1509
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,84.843,1557,172,30,680,2202,62,1588,0,1509
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.681,1916,254,25,295,2202,355,2181,0,1504
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,81.944,1872,235,39,342,2202,252,2031,0,1489
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,82.19,1836,226,36,290,2121,655,2393,0,1485
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,84.055,1593,178,22,530,2097,62,1603,0,1465
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,84.58,1524,175,18,593,2099,65,1545,0,1458
lcl|D63778.1_cds_BAA09851.1_1,MT_Pool_HQ_transcript/125234,86.528,1351,122,9,770,2097,62,1375,0,1432
